Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Sub_metering_4
02/01/2026,4:13:00,0.304,0.048,241.77,1.5,0,0,6.82,0
02/01/2026,4:14:00,2.281,0.277,243.2,9.19,0,0,18.24,19.77
02/01/2026,4:15:00,0.37,0.069,241.82,1.35,10.93,0,14.87,0
02/01/2026,4:16:00,1.064,0.154,242.06,4.58,0,1.36,6.21,10.17
02/01/2026,4:17:00,1.967,0.228,235.76,8.25,0.87,0,1.09,30.83
02/01/2026,4:18:00,1.752,0.18,244.45,7.22,0,0,18.04,11.16
02/01/2026,4:19:00,3.247,0.763,239.37,13.71,0,0,24.86,29.25
02/01/2026,4:20:00,4.828,0.522,243.1,19.72,0,0,0.65,79.82
02/01/2026,4:21:00,2.138,0.294,235.87,8.93,0,0,3.59,32.04
02/01/2026,4:22:00,0.985,0.118,239.28,4.02,2.52,0,4.77,9.13
02/01/2026,4:23:00,0.097,0.007,242.83,0.2,0,0,0.58,1.04
02/01/2026,4:24:00,3.898,0.34,240.08,16.33,2.38,0,1.26,61.33
02/01/2026,4:25:00,1.287,0.113,237.74,5.54,0,0,4.63,16.83
02/01/2026,4:26:00,1.352,0.255,243.93,5.56,0,0,19.8,2.74
02/01/2026,4:27:00,1.454,0.191,236.49,6.42,0,0,0.17,24.07
02/01/2026,4:28:00,2.056,0.424,239.94,8.52,0,18.16,14.61,1.5
02/01/2026,4:29:00,2.108,0.404,241.92,8.84,0,0,13.73,21.4
02/01/2026,4:30:00,1.081,0.096,246.29,4.49,0,3.23,11.68,3.11
02/01/2026,4:31:00,1.275,0.207,238.62,5.19,11.32,0,2.84,7.09
02/01/2026,4:32:00,0.755,0.15,239.17,3.39,4.07,0,4.05,4.46
02/01/2026,4:33:00,0.669,0.118,238.67,2.83,0,0,3.1,8.04
02/01/2026,4:34:00,0.665,0.113,240.72,2.96,0,0,17.69,0
02/01/2026,4:35:00,1.261,0.25,241.76,4.96,0,0,4.42,16.6
02/01/2026,4:36:00,0.53,0.033,243.28,2.2,0,1.13,0.5,7.2
02/01/2026,4:37:00,0.968,0.19,242.27,3.9,8.37,0,1.92,5.85
02/01/2026,4:38:00,0.331,0.035,238.51,1.22,0,0,3.72,1.79
02/01/2026,4:39:00,1.547,0.254,242.44,6.66,18.97,0,18.42,0
02/01/2026,4:40:00,0.752,0.074,240.27,3.17,8.57,0,5.05,0
02/01/2026,4:41:00,2.078,0.453,242.24,8.28,0,0,7.15,27.49
02/01/2026,4:42:00,0.374,0.055,242.41,1.44,0,0,0.56,5.67
02/01/2026,4:43:00,0.136,0.024,244.89,0.74,0,0,12.59,0
02/01/2026,4:44:00,1.278,0.267,238.94,5.18,0,0,4.65,16.66
02/01/2026,4:45:00,0.927,0.212,238.36,3.7,0,0,15.25,0.2
02/01/2026,4:46:00,0.293,0.057,241.34,1.18,3.1,0.09,3.54,0
02/01/2026,4:47:00,2.666,0.213,243.55,11.04,0,0,6.89,37.54
02/01/2026,4:48:00,0.461,0.102,240.17,1.78,0.14,0,3.82,3.73
02/01/2026,4:49:00,0.634,0.11,243.74,2.68,1.17,0,0.92,8.46
02/01/2026,4:50:00,3.083,0.53,242.07,12.74,10.67,0,1.91,38.8
02/01/2026,4:51:00,2.18,0.511,239.4,9.14,0,0,0.42,35.92
02/01/2026,4:52:00,0.401,0.04,241.69,1.18,1.29,0,3.48,1.92
02/01/2026,4:53:00,1.014,0.099,238.7,4.25,0,0,6.29,10.6
02/01/2026,4:54:00,0.351,0.054,240.72,1.41,0,0,1.68,4.18
02/01/2026,4:55:00,2.907,0.582,236.78,12.36,4.11,0,4.04,40.3
02/01/2026,4:56:00,2.906,0.405,239.8,11.99,15.46,0,3.69,29.28
02/01/2026,4:57:00,5.362,0.948,243,21.99,0,2.33,4.57,82.47
02/01/2026,4:58:00,6.928,0.973,242.3,28.7,10.28,0,1.22,103.97
02/01/2026,4:59:00,0.742,0.128,241.86,3.36,0,0,4.58,7.79
02/01/2026,5:00:00,2.542,0.545,240.86,10.29,0,0,2.72,39.65
02/01/2026,5:01:00,0.103,0.009,240.48,0.53,0,0,2.02,0
02/01/2026,5:02:00,1.654,0.313,236.2,7.25,0,0,5.29,22.28
02/01/2026,5:03:00,2.027,0.421,239.38,8.61,0,16.35,0.96,16.48
02/01/2026,5:04:00,0.493,0.069,240.55,2.28,0,0,13.86,0
02/01/2026,5:05:00,0.693,0.079,236.63,2.82,0,1.33,16.39,0
02/01/2026,5:06:00,2.921,0.154,234.74,12.69,0,0,6.48,42.21
02/01/2026,5:07:00,2.07,0.434,243.39,8.36,0,0,2.17,32.33
02/01/2026,5:08:00,4.864,0.562,240.15,20.26,0,0,5.9,75.16
02/01/2026,5:09:00,4.448,0.54,240.63,18.38,0,0,5.52,68.61
02/01/2026,5:10:00,0.163,0.019,241.67,0.58,0,0,2.98,0
02/01/2026,5:11:00,0.824,0.123,237.05,3.13,0,0,2.03,11.71
02/01/2026,5:12:00,0.432,0.082,238.79,1.42,0,2.77,1.11,3.32
02/01/2026,5:13:00,2.629,0.537,244.51,10.99,0,0,1.47,42.35
02/01/2026,5:14:00,1.801,0.231,238.53,7.19,0,0,6.35,23.66
02/01/2026,5:15:00,0.47,0.086,239.2,2.02,4.89,0,13.02,0
02/01/2026,5:16:00,0.564,0.11,237.99,2.11,0,0,2.92,6.49
02/01/2026,5:17:00,3.725,0.407,237.78,15.49,0,0,0.78,61.3
02/01/2026,5:18:00,0.925,0.064,243.32,3.94,0,0.48,0.08,14.86
02/01/2026,5:19:00,0.074,0.017,232.57,0.35,0,0,3.12,0
02/01/2026,5:20:00,0.42,0.078,238.63,1.74,0,0,1.59,5.41
02/01/2026,5:21:00,5.626,1.011,240.68,23.61,5.61,0,2.34,85.83
02/01/2026,5:22:00,3.154,0.195,245.09,12.81,0,0,1.66,50.9
02/01/2026,5:23:00,0.322,0.069,236.59,1.61,0,0,6.55,0
02/01/2026,5:24:00,1.653,0.27,236.08,6.79,0,0,6.11,21.45
02/01/2026,5:25:00,3.002,0.659,237.42,12.4,0,0,14.6,35.42
02/01/2026,5:26:00,3.269,0.801,242.11,13.48,0.6,0,7.22,46.67
02/01/2026,5:27:00,2.053,0.496,240.38,8.54,0,0,1.08,33.14
02/01/2026,5:28:00,0.649,0.143,235.67,2.58,0,0,8.36,2.45
02/01/2026,5:29:00,2.336,0.122,240.3,9.67,0,0,1.2,37.74
02/01/2026,5:30:00,1.823,0.414,244.65,7.72,0,0,4.91,25.48
02/01/2026,5:31:00,1.933,0.126,240.79,7.95,0,0,0.48,31.73
02/01/2026,5:32:00,1.601,0.353,240.49,6.27,0,0,0.29,26.39
02/01/2026,5:33:00,0.54,0.057,240.67,1.9,0,1.22,3.74,4.04
02/01/2026,5:34:00,0.665,0.114,241.24,3.17,0,0,0.67,10.42
02/01/2026,5:35:00,1.113,0.064,236.2,5,0,0.54,2.2,15.82
02/01/2026,5:36:00,1.46,0.298,239.3,6.02,4.09,1.77,2.48,16
02/01/2026,5:37:00,2.452,0.177,239.46,10.4,0,0,8.8,32.06
02/01/2026,5:38:00,5.724,0.756,238.55,24.05,0,0,2.43,92.98
02/01/2026,5:39:00,1.722,0.368,242.06,7.37,4.01,0,4.09,20.6
02/01/2026,5:40:00,2.416,0.457,238.1,9.93,0,0,8.89,31.38
02/01/2026,5:41:00,2.881,0.148,238.92,11.85,0,2.94,1.38,43.7
02/01/2026,5:42:00,2.558,0.334,236.22,11.09,0,0,9.81,32.83
02/01/2026,5:43:00,0.517,0.03,241.13,1.84,0,0,10.7,0
02/01/2026,5:44:00,3.994,0.738,242.83,16.46,0,6.73,26.98,32.86
02/01/2026,5:45:00,3.53,0.861,238.92,14.77,0,0,3.52,55.32
02/01/2026,5:46:00,1.581,0.286,242.42,6.68,0,0,2.78,23.58
02/01/2026,5:47:00,0.554,0.053,239.56,2.34,0,0,7.26,1.97
02/01/2026,5:48:00,1.439,0.174,232.42,6.17,0,1.92,0.36,21.71
02/01/2026,5:49:00,0.195,0.048,239.85,0.74,1.25,0.48,0.24,1.27
02/01/2026,5:50:00,4.393,0.416,239.47,18.14,0,0.97,2.45,69.79
02/01/2026,5:51:00,0.734,0.119,240.31,3.02,0,0,7.85,4.38
02/01/2026,5:52:00,1.059,0.138,240.76,4.63,0,0,0.74,16.9
02/01/2026,5:53:00,4.161,0.847,237.95,17.43,0,0,6.06,63.29
02/01/2026,5:54:00,3.793,0.848,244.41,15.8,0,1.6,1.88,59.73
02/01/2026,5:55:00,1.885,0.223,239.8,8.01,0,0,6.33,25.1
02/01/2026,5:56:00,4.891,0.891,239.4,20.52,0,0,3.66,77.85
02/01/2026,5:57:00,0.497,0.079,242.23,2.02,0,0,0.73,7.55
02/01/2026,5:58:00,1.886,0.199,240.06,7.73,1.19,0,1.7,28.55
02/01/2026,5:59:00,0.502,0.052,247.7,2.36,0,0,1.49,6.88
02/01/2026,6:00:00,3.366,0.531,239.37,14.22,0,0,1.08,55.03
02/01/2026,6:01:00,3.275,0.265,241.06,13.56,0,0,3.79,50.8
02/01/2026,6:02:00,5.148,1.092,237.75,21.99,0,0,18.56,67.24
02/01/2026,6:03:00,1.4,0.089,242.61,5.89,0,0,6.44,16.89
02/01/2026,6:04:00,6.218,0.429,240.93,25.52,0,0,10.85,92.79
02/01/2026,6:05:00,0.454,0.054,238.98,1.81,0,0,23.81,0
02/01/2026,6:06:00,1.331,0.098,237.38,5.75,0,0,4.67,17.52
02/01/2026,6:07:00,0.474,0.069,236.07,2.31,8.83,1.1,1.63,0
02/01/2026,6:08:00,1.67,0.217,241.26,7.39,10.31,1.84,15.77,0
02/01/2026,6:09:00,0.525,0.102,235.84,2.23,0,6.29,7.2,0
02/01/2026,6:10:00,3.374,0.812,243.93,13.95,0.55,0,19.16,36.52
02/01/2026,6:11:00,2.111,0.424,236.21,8.81,1.33,7.58,6.32,19.96
02/01/2026,6:12:00,0.408,0.035,239.46,1.53,14.55,0,8.95,0
02/01/2026,6:13:00,2.785,0.66,237.36,11.39,0,3.97,13.28,29.17
02/01/2026,6:14:00,4.637,0.596,240.1,19.39,2.71,0,8.54,66.03
02/01/2026,6:15:00,2.284,0.331,240.08,9.77,0,0,4.96,33.1
02/01/2026,6:16:00,0.271,0.036,241.33,1.28,0,0,3.83,0.69
02/01/2026,6:17:00,1.216,0.129,235.42,5.18,5.52,2.56,10.4,1.77
02/01/2026,6:18:00,2.529,0.579,237.71,10.88,4.46,0,8.87,28.83
02/01/2026,6:19:00,1.108,0.129,242.91,5.15,0,0,2.74,15.74
02/01/2026,6:20:00,0.447,0.074,241.98,1.68,0.58,0,4.14,2.72
02/01/2026,6:21:00,3.676,0.36,232.5,15.33,0,2.11,6.05,53.11
02/01/2026,6:22:00,1.063,0.223,241.13,4.48,0,0.32,0.17,17.22
02/01/2026,6:23:00,4.639,0.95,236.9,19.8,0,0,1.71,75.61
02/01/2026,6:24:00,0.829,0.091,238.22,3.17,10.71,0,1.73,1.37
02/01/2026,6:25:00,1.003,0.187,239.32,4.36,0.65,0,12.89,3.18
02/01/2026,6:26:00,0.763,0.146,244.67,3.05,0.93,0,2.42,9.37
02/01/2026,6:27:00,1.196,0.194,236.87,5.12,0,3.73,4.73,11.48
02/01/2026,6:28:00,2.082,0.354,235.79,8.65,0,0,10.69,24.01
02/01/2026,6:29:00,0.475,0.078,241.35,1.77,0,0,1.8,6.12
02/01/2026,6:30:00,0.374,0.025,239.92,1.34,0,0,0.79,5.44
02/01/2026,6:31:00,0.154,0.028,243.62,0.77,0,0,17.78,0
02/01/2026,6:32:00,0.125,0.018,238.94,0.4,0,0,7.32,0
02/01/2026,6:33:00,0.276,0.038,243.63,1.19,0,0,1.17,3.42
02/01/2026,6:34:00,0.823,0.183,240.05,3.43,13.31,0,10.28,0
02/01/2026,6:35:00,1.643,0.09,241.59,6.57,0,0.11,9.28,18
02/01/2026,6:36:00,1.986,0.199,244.87,8.13,5.94,0,10.9,16.26
02/01/2026,6:37:00,1.577,0.117,239.5,6.63,0,0,1.94,24.34
02/01/2026,6:38:00,4.248,0.242,243.13,17.69,0,0,3.57,67.23
02/01/2026,6:39:00,5.292,0.556,238.16,22.52,0,0.49,7.1,80.61
02/01/2026,6:40:00,1.068,0.264,240.68,4.23,0,0,2.97,14.82
02/01/2026,6:41:00,0.485,0.05,235.67,2.13,0,0,0.44,7.65
02/01/2026,6:42:00,6.499,1.188,238.49,26.81,0,0,0.88,107.43
02/01/2026,6:43:00,3.58,0.264,236.83,15.28,5.24,0,5.45,48.96
02/01/2026,6:44:00,3.378,0.576,243.66,14.08,6.86,0,2.82,46.62
02/01/2026,6:45:00,0.789,0.195,245.22,2.68,0,0,0.03,13.12
02/01/2026,6:46:00,2.84,0.308,238.94,11.82,0,0,8.74,38.6
02/01/2026,6:47:00,1.588,0.349,237.68,6.5,0.79,0,3.23,22.45
02/01/2026,6:48:00,1.306,0.326,236.06,5.47,1.93,0,2.26,17.59
02/01/2026,6:49:00,1.304,0.219,240.79,5.31,0,6.5,7.5,7.73
02/01/2026,6:50:00,2.163,0.242,238.19,9.07,1.32,0.89,3.64,30.2
02/01/2026,6:51:00,4.353,0.804,238.35,18.46,0,0,7.12,65.43
02/01/2026,6:52:00,6.89,1.509,244.89,28.07,0,0,0.08,114.76
02/01/2026,6:53:00,0.939,0.079,239.11,3.73,0,0,0.06,15.59
02/01/2026,6:54:00,1.669,0.234,241.76,6.86,0,0,4.92,22.89
02/01/2026,6:55:00,1.276,0.145,240.16,5.26,0,0.73,24.18,0
02/01/2026,6:56:00,2.045,0.218,235.93,8.65,0,0,1.91,32.17
02/01/2026,6:57:00,1.131,0.251,234.47,4.7,8.7,2.54,6.89,0.71
02/01/2026,6:58:00,0.695,0.093,241.46,2.95,0,3.34,1.13,7.1
02/01/2026,6:59:00,0.94,0.111,245.11,4.09,0,0,2.24,13.42
02/01/2026,7:00:00,0.801,0.137,240.94,3.07,0,0,0.49,12.87
02/01/2026,7:01:00,1.218,0.114,241.87,5.13,0,0,12.76,7.54
02/01/2026,7:02:00,0.304,0.029,237.29,1.47,0,0,2.23,2.84
02/01/2026,7:03:00,0.817,0.126,243.04,3.28,3.3,0,1.57,8.75
02/01/2026,7:04:00,2.028,0.267,243.01,8.59,2.51,0,7.87,23.41
02/01/2026,7:05:00,2.015,0.22,237.91,8.46,0,0,1.33,32.25
02/01/2026,7:06:00,1.754,0.107,241.64,7.03,0,6.35,1.65,21.23
02/01/2026,7:07:00,4.071,0.627,234.7,17.09,1.46,11.22,0.66,54.51
02/01/2026,7:08:00,2.096,0.447,242.17,8.81,0,0,19.76,15.17
02/01/2026,7:09:00,3.97,0.875,238.28,16.8,0,9.98,1.71,54.48
02/01/2026,7:10:00,6.894,0.669,236.32,29.48,0,0,32.64,82.25
02/01/2026,7:11:00,2.897,0.492,241.21,12.15,1.51,0.73,1.16,44.89
02/01/2026,7:12:00,0.306,0.068,234.68,1.28,0,0,0.13,4.98
02/01/2026,7:13:00,1.815,0.239,241.03,7.63,2.26,2.6,13.56,11.82
02/01/2026,7:14:00,1.591,0.376,236.6,6.74,0,0,5.21,21.31
02/01/2026,7:15:00,4.634,1.068,235.96,19.57,0,0,2.6,74.63
02/01/2026,7:16:00,1.26,0.115,240.18,5.14,0,0,4.32,16.69
02/01/2026,7:17:00,0.594,0.061,239.48,2.14,0,0,1.81,8.09
02/01/2026,7:18:00,0.868,0.075,244.37,3.4,0,0,6.04,8.42
02/01/2026,7:19:00,0.322,0.029,236.15,1.36,0,0.35,5.75,0
02/01/2026,7:20:00,6.103,1.413,244.13,24.46,0,0,0.5,101.21
02/01/2026,7:21:00,1.425,0.337,236.59,5.92,0,10.43,14.49,0
02/01/2026,7:22:00,0.364,0.022,242.76,1.68,4.31,0,3.7,0
02/01/2026,7:23:00,4.949,0.835,243.32,20.61,1.21,0.85,1.3,79.12
02/01/2026,7:24:00,5.58,0.909,240.96,23.05,1.58,0,2.2,89.22
02/01/2026,7:25:00,1.64,0.21,237.63,6.79,4.86,0,12.07,10.4
02/01/2026,7:26:00,0.284,0.05,235.43,1.06,0,0,2.9,1.83
02/01/2026,7:27:00,0.89,0.213,234.14,3.69,0,0,4.95,9.87
02/01/2026,7:28:00,1.135,0.095,245.56,4.85,3.29,3.31,17.7,0
02/01/2026,7:29:00,1.469,0.109,239.11,6.47,0,0,6.33,18.15
02/01/2026,7:30:00,0.426,0.024,236.69,1.46,0,0,6.76,0.35
02/01/2026,7:31:00,3.088,0.379,236.57,12.89,1.07,0,1.71,48.68
02/01/2026,7:32:00,0.06,0.007,240.5,0.2,0,0,6.62,0
02/01/2026,7:33:00,3.491,0.475,238.82,14.61,5.46,0,3,49.71
02/01/2026,7:34:00,4.075,0.614,234.24,17.3,0,2.89,14.52,50.51
02/01/2026,7:35:00,0.982,0.198,242.59,4.12,0,0,0.83,15.53
02/01/2026,7:36:00,1.318,0.169,241,5.6,1.48,0,2.02,18.47
02/01/2026,7:37:00,4.467,0.519,245.52,18.31,0,0,0.41,74.05
02/01/2026,7:38:00,2.451,0.528,243.42,9.74,11.35,0,2.88,26.62
02/01/2026,7:39:00,1.017,0.224,230.71,4.41,2.74,0,0.96,13.26
02/01/2026,7:40:00,1.141,0.11,244.25,4.33,0,0,11.19,7.83
02/01/2026,7:41:00,2.173,0.245,243.62,9.27,0,0,15.55,20.67
02/01/2026,7:42:00,5.704,1.227,237.79,23.92,0,0,6.64,88.43
02/01/2026,7:43:00,1.176,0.077,238.7,4.65,0,0,0.65,18.94
02/01/2026,7:44:00,0.987,0.114,241.24,3.98,2.76,0,2.51,11.18
02/01/2026,7:45:00,1.459,0.204,236.96,6.2,0,0,20.03,4.3
02/01/2026,7:46:00,1.467,0.128,239.27,6.28,0,0,0.88,23.58
02/01/2026,7:47:00,1.862,0.16,243,7.92,0,0,4.88,26.15
02/01/2026,7:48:00,1.322,0.178,241.55,5.49,0,0,2.61,19.43
02/01/2026,7:49:00,3.653,0.734,238,15.28,4.51,0,42.51,13.87
02/01/2026,7:50:00,0.543,0.118,243.07,2.37,0,0,2.02,7.04
02/01/2026,7:51:00,2.043,0.502,240.91,8.61,0,13.87,0.29,19.88
02/01/2026,7:52:00,2.111,0.137,240.81,8.79,0,0,7.27,27.92
02/01/2026,7:53:00,0.601,0.056,238.46,2.68,1.07,0,2.37,6.58
02/01/2026,7:54:00,2.025,0.408,239.98,8.32,2.7,0,6.43,24.62
02/01/2026,7:55:00,2.158,0.341,237.68,9.07,8.74,0,0.66,26.56
02/01/2026,7:56:00,0.017,0.002,234.18,0.2,0,0,4.44,0
02/01/2026,7:57:00,0.484,0.044,239.16,2.3,0,0,2.82,5.25
02/01/2026,7:58:00,4.751,0.504,239.63,19.73,1.27,3.04,4.62,70.26
02/01/2026,7:59:00,0.773,0.105,240.41,3.5,4.01,0,11.52,0
02/01/2026,8:00:00,0.363,0.031,243.64,1.36,0,0,21.62,0
02/01/2026,8:01:00,0.115,0.028,238.04,0.54,3.5,0,8.39,0
02/01/2026,8:02:00,0.432,0.031,238.9,1.82,1.8,0,8.74,0
02/01/2026,8:03:00,1.27,0.314,242.3,5.12,0,0,4.52,16.65
02/01/2026,8:04:00,0.33,0.072,237.74,1.48,0,0,0.61,4.88
02/01/2026,8:05:00,2.477,0.334,240.46,10.56,0,0,6.6,34.69
02/01/2026,8:06:00,0.589,0.117,238.78,2.82,3.39,0.39,0.96,5.07
02/01/2026,8:07:00,1.874,0.345,239.27,7.98,0,0,1.69,29.54
02/01/2026,8:08:00,4.249,0.394,242.27,17.29,6.03,0,7.38,57.4
02/01/2026,8:09:00,4.049,0.477,238.88,16.67,0,0,6.42,61.07
02/01/2026,8:10:00,1.846,0.282,242.37,7.85,0,0,2.26,28.51
02/01/2026,8:11:00,0.397,0.07,234.14,1.5,0,0,8.87,0
02/01/2026,8:12:00,1.354,0.215,235.71,5.87,5.71,0,16.81,0.04
02/01/2026,8:13:00,1.899,0.275,233.05,8.18,0,2.79,4.73,24.13
02/01/2026,8:14:00,7.83,1.086,236.5,33.37,0,0,6.79,123.71
02/01/2026,8:15:00,0.113,0.017,245.57,0.56,0.09,0,1.9,0
02/01/2026,8:16:00,1.359,0.186,239.95,5.66,0,0,21.2,1.44
02/01/2026,8:17:00,2.405,0.381,237.84,10.52,0.81,0,1.92,37.35
02/01/2026,8:18:00,1.566,0.356,242.35,6.63,0,1.47,13.1,11.52
02/01/2026,8:19:00,1.724,0.304,242.77,7.21,0,0,15.78,12.96
02/01/2026,8:20:00,0.63,0.123,236.34,2.53,0,2.81,7.63,0.06
02/01/2026,8:21:00,3.046,0.516,247.49,12.08,6.23,0,10.01,34.52
02/01/2026,8:22:00,1.468,0.262,240.83,6.04,0,1.93,3.67,18.86
02/01/2026,8:23:00,1.718,0.285,241.21,6.82,3.25,0,15.12,10.27
02/01/2026,8:24:00,3.305,0.183,241.49,13.62,0,0,8.14,46.94
02/01/2026,8:25:00,1.049,0.262,241.49,4.5,0,4.81,2.37,10.29
02/01/2026,8:26:00,3.882,0.22,238.14,16.5,0,0.4,0.21,64.09
02/01/2026,8:27:00,0.315,0.041,246.34,1.21,2.27,0,4.67,0
02/01/2026,8:28:00,1.806,0.128,239.14,8.14,0,0,11.02,19.08
02/01/2026,8:29:00,0.587,0.041,242.87,2.67,0,0,11.83,0
02/01/2026,8:30:00,0.423,0.088,238.58,1.77,12.23,0,10.82,0
02/01/2026,8:31:00,5.656,0.765,238.04,23.99,0,0,1.45,92.81
02/01/2026,8:32:00,0.338,0.071,245.71,1.26,0,0,3.33,2.3
02/01/2026,8:33:00,1.494,0.156,239.67,6.29,0,0,5.71,19.2
02/01/2026,8:34:00,0.304,0.031,239.9,1.19,0,0,6.61,0
02/01/2026,8:35:00,3.7,0.371,240.85,15.12,0,0,2.44,59.22
02/01/2026,8:36:00,0.947,0.164,247.81,3.93,0.79,9.31,7.08,0
02/01/2026,8:37:00,3.292,0.701,246.51,13.35,0,0,5.36,49.5
02/01/2026,8:38:00,2.338,0.328,243.85,9.6,0,0,5.02,33.95
02/01/2026,8:39:00,7.012,0.882,248.56,28.2,5.72,5.42,6.53,99.19
02/01/2026,8:40:00,0.225,0.055,237.17,0.77,0,0,5.55,0
02/01/2026,8:41:00,0.479,0.035,241.97,2.3,0.13,0,1.1,6.77
02/01/2026,8:42:00,3.153,0.465,240.23,13.18,0,0,12.45,40.1
02/01/2026,8:43:00,1.882,0.248,234.69,7.97,0,0,1.65,29.72
02/01/2026,8:44:00,1.125,0.078,241.39,4.4,0,0,8.19,10.57
02/01/2026,8:45:00,6.092,0.631,238.53,25.82,0,0,1.16,100.37
02/01/2026,8:46:00,1.401,0.078,244.6,5.91,0,6.36,6.49,10.5
02/01/2026,8:47:00,0.613,0.138,238.81,2.57,0,0,13.56,0
02/01/2026,8:48:00,3.323,0.57,238.64,13.67,0,0,0.06,55.32
02/01/2026,8:49:00,1.445,0.308,244.6,6.24,0,0,23.38,0.7
02/01/2026,8:50:00,1.549,0.239,239.8,6.39,0,0,0.18,25.64
02/01/2026,8:51:00,2.504,0.425,243.49,10.15,0,0,0.07,41.66
02/01/2026,8:52:00,2.584,0.491,241.27,10.7,0,0,11.69,31.38
02/01/2026,8:53:00,0.472,0.109,241.31,2.03,0,1.28,7.4,0
02/01/2026,8:54:00,1.063,0.073,239.27,4.41,0,0,0.67,17.05
02/01/2026,8:55:00,0.268,0.031,241.51,0.43,2.73,0,16.63,0
02/01/2026,8:56:00,1.907,0.366,239.61,8.01,0,0,6.69,25.09
02/01/2026,8:57:00,5.582,1.349,237.59,23.68,0,0,0.71,92.32
02/01/2026,8:58:00,0.496,0.122,239.69,1.89,0,0,11.82,0
02/01/2026,8:59:00,0.201,0.036,243.86,1.14,0,0,3.93,0
02/01/2026,9:00:00,0.73,0.065,241.61,3.19,3.36,4.45,1.96,2.4
02/01/2026,9:01:00,1.116,0.082,242.31,4.7,0,0,10.46,8.14
02/01/2026,9:02:00,2.603,0.623,240,10.64,0,0,8.05,35.34
02/01/2026,9:03:00,1.005,0.137,234.19,4.35,0,0,5.85,10.89
02/01/2026,9:04:00,1.937,0.172,236.34,8.26,7.62,0,13.73,10.93
02/01/2026,9:05:00,0.85,0.201,239.13,3.54,0.43,0,11.85,1.88
02/01/2026,9:06:00,1.176,0.083,236.59,5.15,0,7.75,1.54,10.31
02/01/2026,9:07:00,0.59,0.116,238.43,2.4,0,0.93,12.66,0
02/01/2026,9:08:00,0.396,0.069,238.32,1.61,4.09,2.19,2.81,0
02/01/2026,9:09:00,2.68,0.181,238.41,11.11,0,0,3.39,41.27
02/01/2026,9:10:00,0.912,0.107,244.31,3.64,0,0,21.52,0
02/01/2026,9:11:00,2.059,0.165,239.84,8.56,3.49,9.15,8.56,13.12
02/01/2026,9:12:00,0.579,0.099,242.8,2.35,0,0,2.33,7.33
02/01/2026,9:13:00,1.409,0.205,240.49,5.81,0,0,6.26,17.23
02/01/2026,9:14:00,0.063,0.003,244.25,0.44,0,0,4.65,0
02/01/2026,9:15:00,0.983,0.241,243.06,4.35,1.01,1.3,0.74,13.33
02/01/2026,9:16:00,0.652,0.078,238.23,2.48,0,0,13.12,0
02/01/2026,9:17:00,3.585,0.364,245.88,14.88,1.39,0,10.35,48.01
02/01/2026,9:18:00,0.321,0.03,238.64,1.48,0,4.65,9.02,0
02/01/2026,9:19:00,1.224,0.1,240.6,4.91,1.41,0,4.91,14.08
02/01/2026,9:20:00,1.886,0.471,241.13,7.76,1.18,0,1.5,28.76
02/01/2026,9:21:00,3.203,0.349,241.47,13.32,0,0,12.92,40.47
02/01/2026,9:22:00,2.862,0.375,242.39,11.48,0,0,2.61,45.09
02/01/2026,9:23:00,1.318,0.296,237.73,5.53,0,0,0.12,21.84
02/01/2026,9:24:00,1.497,0.267,242.14,6.29,0,0,24.03,0.91
02/01/2026,9:25:00,3.582,0.443,241.74,14.67,0,0,11.85,47.86
02/01/2026,9:26:00,1.294,0.297,240,5.1,4.89,0,5.85,10.83
02/01/2026,9:27:00,1.645,0.329,239.43,6.91,0,3.48,0.07,23.86
02/01/2026,9:28:00,3.674,0.351,237.58,15.91,0,0,1.55,59.68
02/01/2026,9:29:00,7.723,1.381,241.44,31.85,0,0.14,3.61,124.97
02/01/2026,9:30:00,1.772,0.415,238.02,7.31,0,0,5.93,23.6
02/01/2026,9:31:00,2.211,0.33,240.71,9.15,0,0,7.39,29.47
02/01/2026,9:32:00,2.794,0.55,239.7,11.97,1.79,0,9.31,35.46
02/01/2026,9:33:00,3.647,0.891,236,15.12,0,0,4.87,55.92
02/01/2026,9:34:00,3.266,0.614,237.2,13.92,1.93,0,6.41,46.1
02/01/2026,9:35:00,0.782,0.055,241.21,3.15,3.89,0,10,0
02/01/2026,9:36:00,1.877,0.186,238.43,7.79,3.08,3.42,7.63,17.15
02/01/2026,9:37:00,3.284,0.555,238.32,13.58,0,0,18.58,36.15
02/01/2026,9:38:00,4.253,0.447,237.71,17.84,0,10.06,12.46,48.36
02/01/2026,9:39:00,1.226,0.296,237.81,4.96,0,0,1.11,19.32
02/01/2026,9:40:00,1.838,0.241,244.93,7.39,0,0,17.67,12.96
02/01/2026,9:41:00,2.025,0.286,236.64,8.06,3.19,0,1.37,29.18
02/01/2026,9:42:00,1.452,0.276,244.42,5.59,0,0,28.44,0
02/01/2026,9:43:00,1.797,0.278,239.01,7.58,0,0,7.25,22.69
02/01/2026,9:44:00,11.214,1.418,238.04,47.36,0,0,5.93,180.98
02/01/2026,9:45:00,1.178,0.077,241.15,5.53,0,0,2.35,17.28
02/01/2026,9:46:00,1.267,0.214,240.16,5.46,0,0,0.86,20.25
